Writing_Speed_wpm,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Gender,Age,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15
14,0.8972165740285214,0.9178630954517056,0.9713298625654344,0.8109234914458678,0.8083306959680835,Male,60,0.7710283157529434,0.0752120741282034,0.7975370720536089,0.4790622710205245,0.5147862596200168,0.1316576537809223,0.0953137673230029,0.731173498920937,0.5978738588584566,0.132203282895752,0.9510859954380044,0.2219572516793834,0.3071956006744141,0.972825578646976,0.1963273747821372
34,0.1179092988667047,0.5725706836915405,0.92643191874233,0.7196798169234604,0.7665733624682252,Other,40,0.1483924416186414,0.1270700964711255,0.9228235064676252,0.3279281205327051,0.1821968866710606,0.3087187675451353,0.6832682007615541,0.5656263472646413,0.8166429210327196,0.0048001184323571,0.0737332847011696,0.0001234874113545,0.0286431078662646,0.6758096181453702,0.7398062349026042
39,0.4098990865706969,0.5336307824640851,0.5144702830244533,0.5156254940437479,0.4137239530095187,Other,30,0.0340467335660611,0.0733631476208298,0.5728183979795344,0.5278129586406722,0.0459399151101345,0.8715653435438008,0.6801702783476675,0.7527250664127157,0.6799325538796803,0.0717140557882468,0.5800264577263883,0.6361537006138143,0.2554635150277085,0.4460212041052993,0.1428245908917741
41,0.246503891572289,0.4428475392558474,0.8159244631537559,0.2165111176538937,0.0767086623030184,Male,52,0.8616245855931886,0.6761499768926295,0.5751351349951972,0.7908930221722608,0.0818966601021707,0.0562353421942852,0.7644885716367916,0.5533556217907553,0.2864779110162466,0.8463414985224402,0.2867249136610378,0.3404127001379536,0.2322374741275964,0.205064439414196,0.4378804298889165
17,0.3118386782252098,0.5721580910376984,0.0144088624195619,0.8453861985277108,0.4552842263468958,Other,48,0.9276886372203323,0.5299171088142519,0.9360810632467425,0.57018267301033,0.0207012852060478,0.7168479320367593,0.4438786689781122,0.4098592007721103,0.0316842879413062,0.751079112373702,0.4061590084970616,0.1727803754625972,0.7978551273884826,0.599783445123191,0.2571842396410889
26,0.8264635379266471,0.5042237893568061,0.9756326100419606,0.2132353532058152,0.8384461658511091,Male,19,0.3356240620794263,0.7370716019190947,0.8345741466083824,0.7615864700753049,0.2023378435208005,0.3201098199011778,0.828268206271728,0.6420493815456547,0.0664851567740399,0.237595937773942,0.0306737665547345,0.5182686553610406,0.8245275408265036,0.6374507291555278,0.9076459521700913
20,0.6865385426623406,0.1231766662694524,0.5631106975503813,0.9442900547690616,0.9421794647751308,Female,50,0.8978451257579647,0.8952153176834451,0.2391633523932326,0.2997954505784127,0.1960772969309472,0.9347227494997136,0.7517593345776298,0.695302903663979,0.5848488399184296,0.3417603034700788,0.684446659111748,0.0588444808455056,0.745800815253067,0.4639707190902589,0.7527541676774534
43,0.4567609018324564,0.1952632792372307,0.478456649816803,0.4972820621182826,0.3733776031618403,Other,54,0.7420414734721253,0.9921579504180776,0.0805375460340015,0.4537516489638472,0.7998773025154151,0.1758221620100476,0.6183200339988747,0.9529689934505656,0.3469023848351149,0.236191720399622,0.0143351152728535,0.8898187172654608,0.1701472305819062,0.9779660250717196,0.0691618319574275
18,0.7616143891298942,0.7711188139806868,0.9925099038915286,0.0890865798895791,0.634039403562459,Male,46,0.2661884345326645,0.5462269849227793,0.4536950490413569,0.1853059324117369,0.8784496492997882,0.1342868544834607,0.901030903046614,0.5108670547941997,0.9170869460701452,0.184963221164558,0.4507480904300958,0.8567637031993165,0.3080567078043454,0.123199184227859,0.8925681251176598
48,0.0807138671214123,0.9159578317470424,0.7310733035865906,0.5041800955146136,0.782057229720335,Male,49,0.0207188581851206,0.9001059036444152,0.105446731304164,0.8674503627525705,0.1566301390037795,0.0937606583020654,0.7828554205632108,0.3123575548870044,0.4193714610925827,0.1819137693009541,0.4904888956387684,0.3286598331239342,0.2942833210561081,0.9860155290990144,0.0758448792280461
17,0.6775587810242986,0.3634728456829837,0.3826325787855829,0.7010794681570363,0.3916443523953116,Male,47,0.1504591285344168,0.6339964966190702,0.8566102646060046,0.5384958592437853,0.4735238227561958,0.8741288395761405,0.1024389044483451,0.3451853570924355,0.1118301494424761,0.2265634771421558,0.7743258302353317,0.7423419592781634,0.3179734778917604,0.5515830720638997,0.7498518470373514
60,0.5115475565701889,0.2094578256664242,0.8735085376347725,0.8805860986245794,0.3444819089012103,Male,54,0.4194364684499609,0.0333705122677934,0.8151147852035776,0.2188273307161435,0.6698537623187097,0.4015355981296552,0.3049479598599911,0.5244516729294619,0.7231952704916718,0.4615402239482555,0.1518940094670446,0.5668270868693491,0.9536203372409592,0.2998182420809441,0.9901765013127688
24,0.8766920797559217,0.0006051727689841,0.1866076226616765,0.2121068558182345,0.281900352501649,Other,52,0.4368198008255005,0.6377425813914458,0.4410026187956201,0.6018159609877816,0.4336599475997881,0.0568662166035266,0.1987644814450275,0.8522122914786117,0.9130458303121624,0.3128277002668994,0.0108976110023045,0.7454270354590293,0.590864729448545,0.1460243550449905,0.7994036541527458
14,0.4370515332561349,0.9132100170800498,0.3193850273958024,0.3093768261733519,0.9141517885414576,Other,37,0.9245099918714208,0.1788537903856838,0.5323576784632309,0.0908275877362457,0.3515585967781577,0.5518376053199466,0.5754590397011589,0.0909155218141711,0.9534490074559328,0.5348728605028062,0.9215104196291098,0.6561742525418596,0.9719246143292922,0.5814728560468514,0.6889746320335027
50,0.3190510678710201,0.961017856663708,0.0055403070468643,0.521746045145968,0.0161245342051632,Male,27,0.6937164418673787,0.8186373134116154,0.0784630321768249,0.3845348939943713,0.6423751749988679,0.4404150268204849,0.8854332411682843,0.0936362791456102,0.0713496799882106,0.4385342044522493,0.8381882495825708,0.8198244554636037,0.1248010482429234,0.0084092654591214,0.9711031180038996
20,0.493063799179677,0.7009939127260827,0.961075163695893,0.4717473260977222,0.7276719532869433,Female,41,0.2592209265950213,0.1284979729558337,0.231045107311072,0.2121258064410536,0.6494103697116754,0.8588446329855297,0.3770842031815462,0.8766323988066868,0.1571357596852838,0.3460234786025417,0.2245645603443937,0.3864239091576483,0.5652710804175415,0.0320206560728133,0.3563971143011326
41,0.095903567079986,0.6931064595037688,0.3744225028577812,0.3187025936414545,0.5034307453683424,Female,38,0.8039684989339291,0.7061119480438873,0.1208185158547995,0.6690158089883368,0.7127045710366897,0.3114920392640296,0.1068548042168578,0.3767950732205912,0.4722193732817148,0.1043409390450511,0.1146445801012112,0.0253246869320706,0.3554159010216166,0.5948406511643409,0.428431068980443
35,0.0913188955895096,0.3853606654169519,0.6522163578274652,0.6751368600793974,0.6403694939116561,Other,32,0.1845119940057672,0.2818362340522446,0.2048465721911673,0.6461308586847998,0.0009145674139102,0.5538864720445861,0.2482069423407105,0.5887776369953506,0.6066096028625397,0.2924560446670334,0.2230960890049259,0.6354484849692649,0.0340925352269491,0.8615682438472909,0.708746034861934
57,0.5353539535919383,0.0937714354200832,0.3843208312863552,0.1798517013536215,0.7049313735101848,Other,44,0.2244117883029213,0.6494202304615393,0.5107604560925072,0.3429597672034865,0.779520112264412,0.7502931917216773,0.9631722191138228,0.6375355152671299,0.0278965388968664,0.4425562060884107,0.2228791045583265,0.1432338157045977,0.1399360263898664,0.8527815240676566,0.6779868899147823
48,0.4836147196317739,0.5564041853037648,0.6230996726653371,0.9156216028062968,0.6902693458744457,Female,41,0.0518009317810009,0.3247662740807143,0.0934498581256115,0.5959678231414374,0.5462368687234646,0.2046516877580473,0.2669749171364887,0.4005597231164719,0.3994695681445616,0.3751722615940852,0.8499739372649638,0.1199398898754158,0.0307534646699403,0.5386802472332775,0.8003718061168963
52,0.1756108390607225,0.8481757589273036,0.0865536193084712,0.2986942548128654,0.6102109540204866,Other,29,0.035985345961384,0.9613049519751315,0.8950596488674172,0.1148914816054136,0.9797846141801392,0.6653253730064272,0.3325204116833132,0.9361038690188124,0.0604420536906824,0.0183192393998691,0.8756443217711906,0.1350537420790636,0.6930114760401856,0.2200220405436727,0.8474181020884047
57,0.0942724834782823,0.3419608152723801,0.3763888260590357,0.0819490909477909,0.1724716935795871,Female,27,0.0498569300795349,0.9101645829058572,0.993021086036371,0.2188707708213532,0.720454262680295,0.609037700464493,0.3129920333376035,0.3951724661805544,0.615610775758356,0.94810764159571,0.5514994010076107,0.0442267578232918,0.4513040125690152,0.9805377293303496,0.220599053895908
17,0.6291367108340989,0.3381597420917931,0.1070700724509238,0.0446500075802379,0.1465245778424799,Male,31,0.474055796805102,0.3791836816045443,0.5093875581597855,0.91543238663792,0.6964212065231629,0.6209013531395792,0.0911920305437476,0.2878154164661576,0.4163630448717621,0.2543433733939857,0.4243012869516047,0.4050564690377181,0.6566341163797733,0.9497294348560702,0.4399026436723955
12,0.7783839395540577,0.639526021008178,0.0854851290202319,0.1568615593101564,0.6471915460073052,Female,40,0.5848770715846575,0.4318170332959551,0.0096860636193221,0.0149050122587472,0.974818192854594,0.5760706794021683,0.954267849726697,0.3874699601228631,0.3431229417142469,0.7748994951136174,0.819411257152855,0.0313195833391628,0.785153826993688,0.5925393801797028,0.8068536241127032
57,0.4359077538765004,0.0097101943579988,0.7399899163971003,0.611361462234297,0.911309318288414,Male,48,0.922323990095324,0.1360800682616196,0.9042100932663834,0.4759192700152298,0.0712785300919184,0.4668158362804647,0.1638958635114975,0.3038403386293062,0.776236737621818,0.3913916167555193,0.9008909884513148,0.9395582604460292,0.3015698775752882,0.1908219835767598,0.8963246394741985
44,0.6555122200421492,0.8314718072855884,0.2434539207107009,0.7155525316319495,0.6944592446051859,Other,53,0.4910208137062694,0.2173360175264835,0.8425786308825474,0.292176330703604,0.4830147235849447,0.4271192710478074,0.3657581050794029,0.6784657434785177,0.0615212675299461,0.8129913507339998,0.3300150273690766,0.9456123249646686,0.1244662375090419,0.4781709118803481,0.6290528175167649
50,0.4347159095703771,0.4666053794924937,0.6601618584497025,0.8759189634037875,0.5780069108285472,Male,33,0.9657632484548336,0.9453082083502398,0.3780269649702401,0.6960283330251097,0.9930941734062488,0.9065302417899282,0.1705109851746631,0.3571588368329391,0.574955576151699,0.9767051939871476,0.9694806039078828,0.4309190851203065,0.3988276551318356,0.1925909645338207,0.2322774124477714
10,0.1289390699100517,0.1681169004945223,0.1200116665182633,0.9793203869196592,0.8145582606220821,Male,21,0.4483923390809464,0.9390583716485132,0.5232419695594154,0.1380830181880447,0.6017685650091258,0.5612763956168901,0.2027497496310754,0.8912549433116055,0.7444148066386392,0.4703871097658333,0.7506602451223221,0.6921320972919042,0.6597816714147425,0.0339987043874219,0.2630716082458498
27,0.4663695355787337,0.7877828388691299,0.0616710085341035,0.4208476381521087,0.4186252883874293,Male,30,0.7059921769262716,0.9887446117329176,0.7582966242988467,0.3724622813039012,0.7498607440236208,0.4140033758363116,0.8309802486836027,0.7462092979060192,0.1620547914777171,0.616082804800107,0.4106653668658611,0.9670120536296872,0.1852890199626871,0.8932056450985856,0.5145997214377632
23,0.8761829957743089,0.1275667291615321,0.6400708400699979,0.8657563351660591,0.0865059099557933,Other,28,0.9448763368146128,0.8132440528933536,0.3051480938426673,0.486362068045701,0.4631480861351853,0.6189424959597727,0.8820576140005442,0.8360121009827276,0.8214762121920972,0.4542120158316041,0.17607928897989,0.140600238359037,0.5252243176565292,0.1925879456725877,0.61456733037797
16,0.3913246713217636,0.6784967994326282,0.276502091550169,0.893278227537186,0.5245419858836206,Other,39,0.3950469175890553,0.7607415136412904,0.363052538749491,0.5372583624614481,0.1048250239993099,0.916834939035556,0.9330621398510144,0.4287496855412771,0.0895597470124458,0.0589723464270314,0.3805735366036811,0.7065431719230257,0.414219872775504,0.8920009352804736,0.952524055290062
30,0.2546324147454566,0.5874491795600943,0.6494444993691357,0.724806901110048,0.9193621646893853,Male,24,0.1146476803229904,0.447929906632634,0.0940559746362678,0.5876028054961422,0.0897675454501314,0.3378916604853541,0.7741273865653656,0.3790161190515148,0.582500654064282,0.0026285688641988,0.5398642167501853,0.754586548346993,0.1880355369103264,0.5636085940179338,0.1128581367775746
11,0.98633425179101,0.7411329241824703,0.8105826117283849,0.6659447096924475,0.696801745118349,Male,48,0.0851251971223503,0.5267778801557473,0.4812714378925727,0.7462008160325644,0.6645285425667918,0.846446337104848,0.6497595272848584,0.1723504148827056,0.0130620009680261,0.7265361893184696,0.8064899505317061,0.6521000319766087,0.2144488480042551,0.4172974113697979,0.4148339449220636
55,0.964209571553048,0.2707750694777538,0.2469020907852014,0.5622345819192546,0.2245020184398266,Other,32,0.1999557954063104,0.3838150314172783,0.674523927638691,0.4593994160663683,0.6471211126120378,0.3759674475357654,0.5792515933658213,0.4859026551840276,0.6127423259597391,0.5062594035628905,0.9668448647687908,0.1270606797677788,0.1285246782415171,0.9075531111148578,0.0726968329663617
50,0.515065874876935,0.2292137782890243,0.2688540479805285,0.2562476193272888,0.5664940651558876,Male,53,0.5081599593919411,0.6793693295757618,0.8480752166814548,0.1677736258606126,0.7485430052233023,0.5677842556305011,0.7662028845816861,0.4831121240979955,0.4216278218006792,0.7119992814125699,0.8234058089723455,0.2099087218626064,0.5759222094777825,0.906814836360171,0.0750045016818442
48,0.0213136325237133,0.6396798772492213,0.4428467558798356,0.8303060211788804,0.1284399297933584,Female,47,0.7583795957963648,0.282575992918245,0.8953788234926505,0.2069108123393895,0.2343270849821741,0.6741046960994981,0.7177232732034202,0.3068186290795944,0.8258604968595316,0.2265883639493616,0.2023860060600864,0.4444762992260641,0.8918607216314427,0.9671300681445708,0.0649397829173857
28,0.655148686527801,0.7668244384961815,0.5633492238827136,0.790749114615977,0.9953475340147052,Female,55,0.6293345346868794,0.7861914862757806,0.2946427955877329,0.0925810327073631,0.6483008936953701,0.57773680352964,0.5672397646340863,0.8280953657399154,0.5329154864995443,0.9164175648196454,0.2209529025692438,0.6938595798438704,0.228831729428142,0.4866832381714179,0.6347807963701328
45,0.3664082153492864,0.3080881513393048,0.7289724407705712,0.8383965159715647,0.2539555355510717,Male,32,0.1951413965277441,0.4853030314810445,0.303874973137939,0.5390142190695073,0.6324130023935612,0.399686518216124,0.3237158553365185,0.5658668049731223,0.1366129075602997,0.8957745079871401,0.504100401302669,0.8885292750513076,0.2322911430887068,0.9739196085693298,0.6074869036538779
38,0.3295583759874732,0.8132809488120043,0.3616391137760842,0.6150708960669599,0.7238524446340002,Other,36,0.7395798381837577,0.2610109064211113,0.498444411178635,0.2601706666448721,0.2823132101301819,0.0337603732736876,0.3297484554739063,0.6182241062745185,0.93451539609901,0.6691855674026556,0.6647727850081118,0.6917619757029142,0.3162459701551161,0.26230588638461,0.5342089929876166
35,0.3305859810383844,0.96584543774789,0.2762813182638168,0.1700001551494623,0.2325337161033437,Male,43,0.6862672026514481,0.900676366786388,0.5426612711596837,0.3622949602317349,0.5538361313894395,0.3430794851171832,0.8566543738363385,0.4156217529243143,0.6856923172346654,0.2366552856915282,0.6831779435750981,0.5782723245390594,0.9341719337751294,0.2527584170979235,0.2237205040341583
10,0.5091831350234012,0.6734631339922188,0.9765724235758766,0.5681804537189173,0.8806842570774499,Male,31,0.8471282338629955,0.2646903173236977,0.6972913397264848,0.6449144684227929,0.4610062253462056,0.0251943963538396,0.5077331995066591,0.1455632956535091,0.1922348235019324,0.7768938439242934,0.5602296564747679,0.4973584994895045,0.3899440836771493,0.4789735242847506,0.0077280470374037
33,0.1258217582129059,0.4046097020703192,0.2545809241433832,0.2398512297734266,0.2070059355895351,Other,55,0.8798358514673749,0.4029465015282769,0.1839822656201768,0.6657075680119663,0.0284630592043526,0.459276245780215,0.4757029243837741,0.682685107908919,0.6471137082094924,0.69020841985437,0.2835007757335103,0.5533068094155221,0.723810637772827,0.2502989207517561,0.5680899459733719
48,0.1939878514645809,0.7549173288244727,0.5630785740611535,0.8230266787051471,0.3309955934155896,Female,25,0.7588393982958611,0.7640096827303302,0.7938603161151385,0.8250254958354685,0.6570794815062947,0.0923639807232943,0.6542032918028614,0.474366003132471,0.2588313512417506,0.7590397507871742,0.5182984406603095,0.15865707078072,0.7939029718440159,0.547425823889445,0.0944357995342878
23,0.1592794168129931,0.6011826083015976,0.8555216405920357,0.1029861499691888,0.7233656841354299,Other,27,0.6795363767886718,0.8535227597977427,0.2408845067454668,0.1011694755632391,0.3805733269703643,0.504585794256081,0.8269254064182645,0.9296449865036588,0.6612211761252382,0.4823420539838299,0.7470845333452264,0.2091529739368099,0.8998470460873894,0.154312294332059,0.2213458647750681
37,0.1647206329571902,0.844992639227738,0.0386440201674954,0.3048802927906182,0.4048072846790459,Male,40,0.3063671005648827,0.8587039262279372,0.390563295104862,0.1589258209107019,0.2891759072211156,0.28065845612552,0.9111487161209688,0.8567798974824036,0.4723825784683247,0.5727788751583672,0.7548782054447328,0.9917421889350116,0.6907498106660042,0.1383627008765616,0.9181443464568192
44,0.3049539692695033,0.7035892663111785,0.6722522871151385,0.5211381175157012,0.6450871570632261,Male,39,0.9001943670686184,0.0269844250469795,0.9145888253250678,0.9128218092769622,0.2552113504183471,0.2050913037378406,0.9840715126400588,0.9689782192001726,0.4228482863836826,0.6464767278496938,0.8617196715426487,0.4895654616619697,0.3243063360800118,0.3959339707263408,0.7184138502933316
36,0.6257211056427322,0.0743569624343173,0.756771450780064,0.2238682748335227,0.9705566031355214,Other,35,0.3255863263201113,0.6499862828074379,0.0325443083600448,0.0690497510094444,0.0966922614717459,0.1768466044453485,0.4239625851646892,0.7323906789008424,0.3725429202076512,0.6395391149026074,0.9186251539925924,0.8100414820755253,0.3600441165743162,0.3807671802295048,0.6808758800577887
15,0.948522938561745,0.6552753689923162,0.6104843377641319,0.4588210154757088,0.3044684023849727,Male,28,0.8217233665916532,0.0993975256052085,0.8223430361851525,0.257743049246981,0.1908682042903663,0.7297732152992015,0.8427487014702839,0.8046059210720528,0.6407480631908263,0.3509255467679919,0.0919895793878073,0.8335093951153829,0.552274089954634,0.334821328371601,0.5695116079088691
51,0.902996728700556,0.3645557492756675,0.1769379621033872,0.0154832267020794,0.7644632187208514,Male,27,0.2507719192658781,0.4308461871371934,0.6978624845473809,0.9550774325447176,0.5617319898432662,0.2894997347614538,0.3576546390231829,0.743241914201403,0.8253013015760318,0.0240648512912814,0.4189845159733719,0.5232142674779204,0.7106680355274185,0.5116316942384689,0.7991817658007696
60,0.1165577457017252,0.9414881821133004,0.7169988984612179,0.2346833763355446,0.1889738648629276,Other,33,0.7398299235100161,0.8717309732547459,0.0089891581430229,0.1389997548001537,0.4744379034949596,0.7224863059963491,0.1485761149980291,0.2094125660900065,0.6671207143848685,0.8132130365135358,0.0201734054591954,0.9930806964221428,0.7101223202190142,0.121328593894307,0.6725051472328161
43,0.6774965341279406,0.7737380264805052,0.4287492593663838,0.5769321430899308,0.2442094195994693,Other,30,0.9164445688599026,0.831410413418432,0.7390624737409683,0.4638648876951127,0.4551483458993181,0.7344233984877488,0.2345864592775767,0.9207529391068796,0.2107600241524768,0.0266112595594736,0.5996649581460366,0.0890822881232621,0.3487052885876073,0.7943483837266087,0.0664400797324579
46,0.2642107116962618,0.1865468701639827,0.9358280659922624,0.5843787357017519,0.3046328665374173,Female,41,0.998263845549091,0.1036258087525882,0.8417207234610665,0.2942538786047188,0.5870922550721774,0.2962279963059476,0.8568639469953694,0.1274173592564104,0.7233801455323611,0.0714589916787117,0.7040727610582652,0.5492720864473782,0.8994734569967406,0.8699526349652967,0.6899586027987281
22,0.9611382182206752,0.7193161675429778,0.8083371794414281,0.3809330218961601,0.2035711635977168,Other,20,0.2667319338170801,0.163609184236549,0.4481612271031689,0.9377282531080732,0.2009467459556455,0.0700569823464921,0.9196672341615402,0.8379906946647858,0.1884994310503799,0.1039261768328855,0.4751370945712675,0.932958268678276,0.2520891801296834,0.2267276195681991,0.1271693307768826
58,0.959119549172512,0.8323957692984525,0.0830332165722105,0.9306300396683228,0.221649759346904,Other,38,0.8572929666400315,0.3788746148632778,0.0352894233962921,0.7080126466677588,0.4340285797816455,0.920294645191204,0.4567935498862785,0.0634166525479691,0.1640044678705597,0.5942345735471293,0.606699697541895,0.4481753370708431,0.9239352157435498,0.1730844485894809,0.2067164536143042
23,0.2017997217125067,0.4951474911480321,0.92422106385272,0.9405051304402824,0.076960045473398,Male,37,0.4822761379994797,0.040954561609535,0.0127488429473977,0.6060843264350814,0.1136644973923795,0.3315431601418065,0.5674712398531676,0.7721076834605345,0.9641458813199388,0.1179614266631258,0.6768064328002665,0.6606403403983256,0.2753752385448194,0.1665503733086385,0.6645843097436087
37,0.5405093975867661,0.1932136749998735,0.38655476068769,0.3740430929146443,0.257740897879217,Male,56,0.4858745168788452,0.8017271193686979,0.3847020759354875,0.7284735567837585,0.3588101672295419,0.8659737669197688,0.2174464795521935,0.1561049943690878,0.2729573659049983,0.2464191966356702,0.3833612490902307,0.7535718463043912,0.5558576189862443,0.932474056763472,0.3384617354918476
57,0.0008578250523844,0.6403343458825398,0.1832770888857425,0.384675162538714,0.9276258232593572,Male,44,0.3692969636200471,0.6981615669023538,0.21910126757393,0.6961232972260917,0.06902784969631,0.826374953001678,0.6979236165044082,0.3400935192364959,0.3933707711506357,0.7099055469493164,0.3873201877322474,0.218174844678008,0.908519430736202,0.8562836524693069,0.937919693727991
58,0.8595414949671933,0.3438249847465594,0.1052508906654499,0.1492649525512118,0.6377292161836344,Male,29,0.1914158285910108,0.9713846880691774,0.0003793129541879,0.9070246804491602,0.4664340620249713,0.1487316176903422,0.5006030350553522,0.129388190145098,0.4949611739978157,0.9382252462769988,0.6338428571232809,0.8756128030931929,0.029989719562724,0.7360518972935571,0.994923619969804
25,0.5897040233553186,0.2042917447030714,0.3594657928397772,0.4928459555080602,0.8467660914522462,Male,41,0.357280257677924,0.804745908670332,0.8565080883846306,0.4616581395495691,0.887815854469382,0.0390555870298132,0.0506824214234998,0.925810032723924,0.3918291175284768,0.222951353893403,0.1510020850549416,0.6416357545613369,0.5144141777154108,0.7718238011958815,0.4657798600870002
28,0.2336145813889335,0.8940255135917018,0.040780314776341,0.8981413939748056,0.2660837318599495,Other,31,0.1603788455910098,0.0567880170240008,0.1366150209905391,0.6608176667046627,0.2149801451877711,0.8815249449817458,0.4512270134882328,0.6666934362684682,0.0038896601190731,0.1247619762520731,0.8625377261350691,0.3124403403240304,0.6809742603534177,0.0667398686208509,0.7061685421822328
54,0.7058743089781665,0.5253014810816296,0.4115390509642459,0.0929019401756537,0.4168988500965321,Other,56,0.1635786589760466,0.7130323005946017,0.9503084392533666,0.2821795040021319,0.1148997814500549,0.5481666599820051,0.7994325596379193,0.3056851863543605,0.7559068441585004,0.5162643450369605,0.6633400949307021,0.8501448611843428,0.8489936482446547,0.5885991363184816,0.7951336258393431
14,0.8415290952480761,0.5642997007273504,0.3801555011209441,0.0524168452203697,0.0327579432482078,Male,39,0.1207146177928041,0.8718361793914975,0.3392078768658928,0.223265369619216,0.5346954650171728,0.8655731306152238,0.0812315263058444,0.0012217920206659,0.963231792277206,0.8560814185314375,0.9837597200607184,0.2394476753835325,0.0681435116342263,0.5613358672303607,0.3319725810357778
57,0.0672546613043022,0.5579758989523064,0.795770922139193,0.4095731204855022,0.5114831934873812,Other,50,0.9245668578910656,0.2509632737699715,0.59544673194706,0.4838703075257727,0.0831639297781567,0.8457281924898422,0.4417011335100151,0.6493053704283525,0.4171241142578402,0.1445336768706658,0.2831030106314084,0.9058036885766916,0.1642111880213792,0.7551319892073954,0.2265812852283166
38,0.1783686594456562,0.1856984922600487,0.2646196174448194,0.404362801123501,0.6716984295306585,Other,36,0.6900871649172238,0.8582078692961285,0.6742130410174539,0.3912612214591551,0.4915714397387574,0.4588972560230415,0.3042366841266866,0.1433240203700695,0.6904331601345166,0.9393029506718922,0.4879728892273774,0.4688812622890407,0.0363658143450793,0.3698443529882764,0.3492434472191448
60,0.306991475819541,0.9782313712123372,0.3575867369533245,0.7253736802379401,0.8286760962823978,Female,29,0.3223315128104884,0.6665349566082872,0.3459775000867425,0.2972709257566861,0.0676827729065535,0.3322357084473877,0.1739600047867971,0.5506267612059417,0.5885631399676237,0.3767749374645256,0.95885857556449,0.6398587023916474,0.6809956738860312,0.5740585471122136,0.3725942595230583
11,0.1923900500662693,0.6604746694715352,0.721522360746942,0.1390864021176937,0.8044984378874166,Female,36,0.0357938889325198,0.8792655867623934,0.3229128676515548,0.8659710577359904,0.3090085216881607,0.5322838474377174,0.0648508014215482,0.375034542488539,0.9712327780372288,0.3984703988213333,0.5883682756608583,0.7958159977005456,0.7714497745302248,0.9277324061687156,0.8239665966601332
29,0.8381619510053581,0.5365952290115626,0.9948203646121404,0.9913212511523598,0.1153474076639802,Other,38,0.7300490270301353,0.1031227682534751,0.4182294596421867,0.7460829940160505,0.6838503536980393,0.4294688801556554,0.0449005250085388,0.9084480459567508,0.840171395709267,0.0142614531977711,0.1262052589569445,0.0157898417418796,0.8552995952661125,0.3839380443931884,0.0374363560302997
30,0.4033389898975938,0.2229357260130843,0.1157385417914687,0.541449196633299,0.2525916223497737,Female,18,0.26345602568899,0.5627184010285916,0.9811222276671168,0.0683978266025929,0.3524333535268983,0.8676896160669225,0.0411944147823083,0.8136012969782319,0.1994940993495501,0.870926787063761,0.0987872685383798,0.7184104046373082,0.1657592693936747,0.8971857150868354,0.1382872455531554
37,0.5623759056806162,0.4091721493476674,0.7502629484524729,0.2654637258911888,0.951774420657058,Male,54,0.6718585170767775,0.6054960626866472,0.6762221761460728,0.5267526170742767,0.7547353871007296,0.0021397252727862,0.5359718258355158,0.3113689587666503,0.5859989229254049,0.4773968098570215,0.738948159252599,0.0314964997308377,0.346667798703865,0.91623777223981,0.1907340088252278
48,0.7808496171580127,0.4563535334809969,0.3220462730530321,0.1746139514696599,0.017360188149192,Other,32,0.6925858811478665,0.0111699478013721,0.9864962250972196,0.1904880313266514,0.0520223672581031,0.0772238899657185,0.735630542665649,0.2183996018403462,0.617640213154062,0.0295220911851259,0.9622025390652884,0.8650220776384765,0.8068954917999824,0.5704840529407448,0.0399624888719094
56,0.0230641781219123,0.4474383148449755,0.2778838237542288,0.1309826208769686,0.5924641120499423,Male,22,0.8091305852812262,0.8032032552294024,0.0735927386496512,0.9049636862475632,0.4644128489164352,0.3111498995435912,0.2955775461371304,0.6123642337470575,0.4546048188651753,0.255067074902751,0.8071682572822524,0.986678821789196,0.3877143245672216,0.5752388612619125,0.562057410767121
12,0.692228816929877,0.0379059120750464,0.845597941556793,0.6492551285231825,0.325844126680114,Other,51,0.4065491490420932,0.3889109545303628,0.4239560089292193,0.9367990463757466,0.2181287973022331,0.7162718407935239,0.5616074317764755,0.2095985241021881,0.5223604587581274,0.7953433286961432,0.7641526446508758,0.694847684418216,0.7123690200724087,0.3578223384029663,0.5727948455599546
29,0.9961076797086348,0.8213015963241853,0.3766987229411801,0.5260921612507196,0.949459183722886,Male,33,0.1849971356358325,0.421438982631342,0.1562895554854531,0.0527088640682916,0.0063974512458896,0.4844433922469876,0.7513090148708849,0.8257080725884132,0.0200565984817392,0.2047726430636486,0.3779415100862189,0.6669547128397648,0.5894377546611197,0.6265681509366618,0.2300826689883385
39,0.01827549580536,0.3319307420215474,0.2555024301056018,0.7681944754096396,0.2475626313823753,Male,47,0.6775412871659091,0.0713674927137653,0.8751864675055482,0.9770634629671991,0.650677712220069,0.7678624972677848,0.7679269801502487,0.8023276473319099,0.5171908616662815,0.1359455687890651,0.3212094332922195,0.0732288839608061,0.0329427293426827,0.7575351677535467,0.5887563865293628
32,0.2631139498464743,0.4418332979650563,0.8196947976849532,0.1952230110960741,0.4893408315007267,Female,51,0.075384761106176,0.6452712418176467,0.6546019614826722,0.0174334660730787,0.7787710776142578,0.9875665015922688,0.2851392748051558,0.1448758000761034,0.9161696495083866,0.7037131575962686,0.2598216729782204,0.4653019090738732,0.8048205227260238,0.4967866739754843,0.2853744899775131
